Scenario,Category,Sub - mission,Level,Action,Entity,From,Time,Location,Task Objective,Objective function,Hard Constrains,Soft Constrains (Preferences)
"They have located an enemy vessel, some 210 miles to the west of Kochi. Their objective is to intercept and question the vessel; with stand-off ships (SSMs) deployed in case of hostile circumstances, the task must be completed within 55 hours including the deployment of appropriate vessels 14 hours later required: the ship should have at least 25 knots when deployed and last at all times for 8 days (including provisions, fuel, and desalination). This would allow better outcomes for any operation working with allied naval forces in the area.",Mission,Humanitarian,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"An enemy vessel has been detected by satellite surveillance, located 200 miles south of Visakhapatnam. Immediate interception and questioning are necessary, potentially requiring SSM intervention in the event of hostile activity. The mission must be completed within 48 hours, necessitating the deployment of a suitable ship within the next 12 hours. This vessel must maintain cruising at oh so speed of 25 knots and have an endurance period of at least 8 days (rations, fuel, desalination) Joint operations with nearby patrol units may be advantageous.",Mission,Combat,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"To achieve this, it is necessary that the fleet plan for all vessels to be refitted within their command during the annual reffit conference. The yard has two active dry docks, which means the refits can only accommodate three ships or submarines at a time. MoM should also be released in 3-5 days and must be fully operational with over 80% manpower during these periods. Overhaul spares are to arrive one month before the scheduled deadline.",Maintenance,Not Applicable,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Consistent condition-based inspections have been conducted on various pumps and gas turbine systems, with several reading at alarming rates due to the high rate of warning signs. INS Mumbai is currently in its operational cycle and scheduled to embarked ship within 30 hours and for an operational period of 9 days (last update March 2014). The mission reliability of the replacement of these shock mounts is critical because they are not interchangeable with the original equipment tested by astronauts.",Maintenance,Not Applicable,Equipment,Evaluate,Equipment,Ships,48 hours,Ship,Interrogation and interception,Minimum time,"Spares availability,Reliability,Conformance ",Activity sequence
"Although annual maintenance procedures remain unchanged, the ship has been ordered to sail. The workshop is now required to complete maintenance work and prepare the vessel for sea travel within 24 hours. To comply with the new timelines, there must be no deviation in quality of workmanship that exceeds 20%.",Maintenance,Not Applicable,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"A review is needed to evaluate the ship INS Trikand's equipped 76mm ‘O’ calibre replica’ OTO Melara gun with a 0.95 operational ‘Resistance’ (relative target reliability) of the gun on key operational parameters such as operating range (16 km), firing consistency and precision, then evaluated its current status using parameters including: Gun Health Index (GHI), Target Engagement Rate (TER) and Firing Accuracy (FA); score for mission risk must be > 9/25, according to Mission Threat Level (MTL) both.",Mission,Fleet,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",Not Applicable
"The mission requires only 2 missile launchers to be operational for the next 20 hours, with a forward and lateral launcher required to maintain balance and reliability at 0.9 and above 7/18 with minimum risk score.",Mission,Combat,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"To ensure proper preparation for the yearly refit conference, the command must schedule the reffit of all naval vessels. The use of two dry docks ensures that no more than three ships or submarines can be refited at any given time. MoM should be finalized within one week, prioritizing prioritize the vessels as such. During the repair workshop, morethan 80% of the personnel must be maintained during the process and parts are to be delivered in two months before the scheduled refits.",Maintenance,Not Applicable,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Condition-based inspections have been conducted on various pumps and gas turbines while INS Kochi is in operation. The ship has completed numerous tests to determine the condition of shock mounts, with many readings approaching the warning threshold. To ensure mission reliability at 0.90, the ship will be ready to sail within 42 hours for an operational duration of 6 days.",Maintenance,Not Applicable,Equipment,Evaluate,Equipment,Ships,48 hours,Ship,Interrogation and interception,Minimum time,"Spares availability,Reliability,Conformance ",Activity sequence
"As annual refit conferences approach, the fleet must now plan for ships and submarines maintenance. With only two dry docks open, no more than three vessels can be refits simultaneously; MoMs will focus on which vessels to prioritize; repair workshops ensure that at least 80% of manpower is maintained during refites—two months before schedule begins (source: Eurorail project) Spare parts for overhauls should arrive two months after scheduled time.",Maintenance,Not Applicable,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"A test run is required to evaluate the vessel's 76mm anti-tank weapon, ship in question (INS KORA), with a target reliability of only 0.92; including parameters such as its Range (16 Km) and consistency/Acecity against the gun. The risk score for the mission must be less than 10/25, while the risk will be assessed using Operational Efficiency (OE), Calibration Accuracy (CA), or Fire Rate.",Mission,Combat,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",Not Applicable
"Only 2 AC plants are required during the next 20 hours of the mission when entering the cruising phase. To meet load-balancing demands, 1 AC plant from the bow and 1AC plantfrom the back are necessary. The best combination to achieve a reliability of no more than 9/18 with an average risk score is determined. If multiple ACP plants satisfy this requirement, priority is given to balance their operating hours first for maximum safety benefits.",Mission,Exercise,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
