Scenario,Category,Sub - mission,Level,Action,Entity,From,Time,Location,Task Objective,Objective function,Hard Constrains,Soft Constrains (Preferences)
"Fleets are scheduled to schedule ships and submarines for refit at their annual conference (the yard has two active dry docks, with a maximum of three vessels allowed for the refits at once),[clarification needed] Maintenance of repair workshops should be fully functional from day one (refit periods) with over 80% manpower. Spares have to arrive two months before work commencement.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Planning for the annual refit conference, which involves recharging all naval vessels, is essential. Two dry docks are in place, and no more than three ships or submarines can be refited simultaneously. MoM should be finalized within a week, prioritizing the vessels accordingly. During the reffit, repair workshops must maintain over 80% manpower. Spares for overhaul should come in two months before the scheduled refits.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The annual refit conference demands that the command plan for the reffit of all naval vessels. Two dry docks are in place and no more than three ships or submarines can be refits at once. MoM should be completed within a week, prioritizing the vessels accordingly. During the repair workshop, morethan 80% of personnel must remain. Spares for overhaul should come in two months ahead of the scheduled refIT.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The command must plan for the annual refit conference, which involves preparing for all naval vessels to be refited. Two dry docks are in place and no more than three ships or submarines can be at risk during the refits. MoM should be completed within a week, prioritizing the vessels. During the repit, repair workshops must maintain over 80% manpower. Spares for overhaul should come in two months before the actual reffit.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Preparation of all numbered naval vessels should be done by the command in time for the annual refit conference: with two dry docks at the ready, only three ships or submarines may be refits per year; MoM must have been finalised within a week, prioritising them accordingly; during maintenance, more than 80% of manpower needs to be maintained in repair workshops and parts of overhaul orders to come in two months before the reffit.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"This must be organised by this command in time for the annual refit conference, where they also plan to ensure that all naval vessels are refished with two dry docks available so that no more than three ships or submarines can be re-embarked at one time; MoM being finalised within a week, prioritising the vessels accordingly; during the refits over 80% of the manpower must remain on site and reparations should take place, with periods set for two months before the event. Spares for overhaul should be given away early.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"On an Annual Refit Conference (annual round) every year, the command plans to ""refill"" all naval vessels; provided that there are at least two dry docks available, it is not possible to refit three ships or submarine(s) at one time; ensure that MoM has been finalised within a week and prioritized among them; as long as repair workshops maintain more than 80% of their manpower during the refits with post-refinement, they must deliver parts for overhaul by two months before the scheduled date. Spares for refurbishment services.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Every year, the command must plan for the refit of all naval vessels. With two dry docks in place, no more than three ships or submarines can be refits at once. MoM should come to a close within one week, prioritizing the vessels accordingly. During the repair workshop, moredecât 80 percent of the manpower must remain. Spares for overhaul should be dispatchped two months before the main reffit.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"To ensure proper preparation for the yearly refit conference, the command must schedule the reffit of all naval vessels. The use of two dry docks ensures that no more than three ships or submarines can be refited at any given time. MoM should be finalized within one week, prioritizing prioritize the vessels as such. During the repair workshop, morethan 80% of the personnel must be maintained during the process and parts are to be delivered in two months before the scheduled refits.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"During annual refit conferences, the command must plan for naval vessel reffits. With two dry dock facilities in place, no more than three ships or submarines can be refits at once; MoM should be finalized within 60 hours per week, placing priority on the vessels; during this period, repair workshops must maintain over 80% manpower and deliver parts for overhaul after two months.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"For the annual naval service, it is necessary that the command organises a refit of all naval vessels; provided that there are two dry dock facilities available, no more than three ships or submarine(s) at one time can be refits and MoM must be finalised within 'the usual week with priority given to them' Over 50% should maintain in force during the reffit (in practice, not less than five years from today) More than 80 per cent of manpower needs to be carried onboard during this period; however, an additional 25 percentional system will follow until after the last blow",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"During the annual refit conference, the fleet will plan the reffit of all ships and submarines. The shipyard has two active dry docks, with a capacity of three vessels at any given time. MoM must be prioritized and issued within ten days. Ensure that repair workshops are fully operational with at least 80% manpower throughout the entire refits process. Required spares should be delivered two months before the start of the project.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"At the upcoming annual refit conference, the fleet will plan the reffit of all ships and submarines. The shipyard has two active dry docks, with a capacity of three vessels at any given time. MoM must be prioritized and issued within ten days. Ensure that repair workshops are fully operational with at least 80% manpower throughout the process. Required spares should be delivered two months before the start of the project.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The annual refit conference will be the moment to plan the reffit of all ships and submarines, with the fleet planning accordingly. There are two active dry docks in the shipyard, but it is capable of handling only three vessels at a time. MoM must be assigned first and given out within ten days. Make repair workshops fully operational with at least 80% manpower during the entire refits process. Spare parts should be delivered two months before the start of the project.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"At this year's regular annual general refit conference, when all ships and submarines are scheduled to be refited, the fleet will plan accordingly. There are two active dry docks in the shipyard, with a maximum of three vessels at any given time. MoM must be priority over everything and issued within ten days. It is imperative that repair workshops are fully operational with at least 80% manpower during the reffit process, and spares should be delivered two months before the start of the project.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"The fleet will plan the refit of all ships and submarines at the annual refits conference next week, with two active dry docks in place. Priority for MoM should be given priority within a week to ensure readiness for all vessels during the process. Spare parts should arrive two months in advance.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"Prior to the upcoming year-end refit conference, all ships and submarines will be ready for the fleet's reffit. The shipyard has two active dry docks, with a maximum of three vessels at any one time. MoM must be prioritized and issued within ten days. Restore full operational repair workshops with at least 80% manpower during the process. Spare parts should be delivered two months in advance.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
Next week's scheduled annual refit conference will feature the fleet planning to reffit all ships and submarine(s) with two active dry docks where MoM must be priority ordered and issued within a week while repair workshops are at least 80 per cent manpower during duration; spares should be delivered two months before the start of the refits as required.,Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"This year's fleet plans to refit all ships and submarine[clarification needed] in the upcoming annual reffit conference, with two active dry docks where up to three vessels can be put at once; priority assigned to ensure that MoM is issued within seven working days and maintained with at least 80% manpower for the duration of the refits, and required spares delivered two months before the start of works.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"When all ships and submarines are scheduled to be refitted, the fleet will do so at an annual conference on refits – there is no time for this problem.’ The shipyard has two active dry docks, with a capacity of three vessels at any given time; MoM must be priority over everything and issued within one week while repair workshops are fully operational (80% manpower) during entire duration; required spares should therefore be delivered two months before the reffit starts process.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"For now, when the fleet plans to conduct a refit of all ships and submarines (the conference for next year's refits): The shipyard has two active dry docks; there is only room for 3 vessels at once, but priority should be given to MoMs which must take place within 7 days and are fully functional with at least 80% manpower during the reffit process, and spares shall arrive 2 months before it starts the project.",Maintenance,,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
