Scenario,Category,Sub - mission,Level,Action,Entity,From,Time,Location,Task Objective,Objective function,Hard Constrains,Soft Constrains (Preferences)
"When reaching the cruising stage, only 2 replenishment-at–sea (RAS) systems are required to be in service for 20 more hours; activate one forward system and another from the rear system must be operational so that uninterrupted logistics support can continue to support operations until they reach a reliability rating of ‘0.9’ with 0 risk score below 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"At the point when a mission is approaching its cruising phase, only 2 replenishment-at-sea (RAS) systems are required to be in use for the next 20 hours to facilitate both refilling and resupply operations. To ensure logistics support with uninterrupted support, one system from each side should be activated, while another from the other should remain active. The overall reliability rating of this system is 0.9 on premise, with 0 ratings and risk score below 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"To enable refueling and aft replenishment operations, only 2 replenishments-at-sea (RAS) systems are required as the mission progresses into the cruising phase. To ensure logistics support, one system from the forward and another fromthe oblong should be activated, while the other system must be active for at least 20 hours to maintain an uninterrupted supply chain with sensitivity below 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Moving on to the cruising phase, load balancing necessitates the use of only 2 helicopter landing systems for the next 20 hours to facilitate helicopter operations. To ensure operational flexibility, one system must be activated from the bow and another fromthe stern, which also meet the reliability target of 0.9 with a risk score of 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"To facilitate helicopter operations, load balancing requires running only 2 helicopter landing systems for the next 20 hours. One system must be activated from the bow and another fromthe stern, which provides operational flexibility while meeting the reliability target of 0.9 with a risk score of 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"During the cruising phase, load balancing necesitated the use of only 2 helicopter landing systems for the next 20 hours to facilitate helicopter operations. One system was activated from the bow and another fromthe stern, providing operational flexibility and meeting the reliability target of 0.9 with a risk score of 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"As we approach the cruising phase, load balancers demand the use of only 2 helicopter landing systems for the next 20 hours to facilitate helicopter operations. One system should be activated from the bow and another fromthe stern, which will provide operational flexibility while also meeting the reliability target of 0.9 with a risk score of 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"The next 20 hours require load balancing to ensure sufficient space for helicopter operations, necessitating the use of only 2 landing systems before the cruising phase. One system should be activated from the bow and one on its stern, providing operational flexibility and meeting the reliability target of not more than 9/8 while maintaining a risk score of 7/18 or less.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"After cruising, load balancing necesitates the use of just 2 helicopter landing systems over an expected 20 hours. To facilitate helicopter operations, one system must be activated from the bow and another fromthe stern, providing operational flexibility and meeting the reliability target of 0.9 with a risk score of 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Load balancing mandates the use of just 2 helicopter landing systems for 20 hours to ensure adequate helicopter operation before passing the cruising phase. This requires activating one from the bow and another fromthe stern, which allows operational flexibility in the aircraft and meets their reliability target (0.9) but with a risk score below 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Upon reaching the cruiser stage (the last part), load balancing mandates that only 2 helicopter landing systems be put into action within 20 hours for the next few days to allow helicopter operations flexibility, by activating one from the bow and another from its stern; this provides operational flexibility as well as meets the ""reliable"" target set at 0.9, provided that their risk score is not more than 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"In order to make helicopter operations more efficient, load balancing requires only 2 helicopter landing systems activated during the next 20 hours; one system is activateD from the bow and another on each of its stern: operational flexibility ensured (relative to reliability target at 99.999% with minimum risk score) is reached by not exceeding 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"For the next 20 hours, load balancing necesitated the use of only 2 helicopter landing systems. To facilitate helicopter operations, one system must be activated from the bow and another fromthe stern, which provides operational flexibility and meets an expectation of reliability (0.9) with at most 7/18 risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Moving on to the cruising stage, only 2 EW suites are required to be activated within 20 hours to detect and neutralize enemy electronic threats. This ensures complete electronic protection and achieves a reliability of 0.9 with fewer than 7/18 risk scores.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"After cruising, it requires only 2 EW suites to be operational within the next 20 hours to detect and neutralize any hostile electronic threats. By activating one suite from the fore and another from behind, complete electronic protection is achieved with an accuracy rating of 0.9, while the mission remains uncompromising due to its risk score below 7/18 on a radar system.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"As we move into the cruising phase, it requires only 2 EW suites to be active for the next 20 hours in order to detect and neutralize any hostile electronic threats. By activating one suite from the fore and another from behind, complete electronic protection is achieved with a reliability level of 0.9, while the mission score falls within the 7/18 range.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"The mission moves to the cruising stage, and only 2 EW suites are necessary to be activated within 20 hours to detect and neutralize enemy electronic threats. This ensures complete electronic protection and meets the reliability threshold of 0.9 with a risk score below 7/18 by activating one from the fore and another fromthe ft.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"In order to proceed with the cruising phase, there must be 2 EW suites available for the next 20 hours to identify and neutralize enemy electronic threats. By activating one suite from the front and another from behind, complete electronic protection is achieved, and the reliability of the system is set at 95% with a risk score below 7/18 on radar.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"To proceed with the cruising phase, there must be 2 EW suites that can be activated for the next 20 hours to identify and neutralize enemy electronic threats. This ensures complete electronic protection by activating one from the fore and another fromthe aft, and achieves 0.9 reliability with 0 acceptance ratings and essentially no risk score below 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"With the cruising phase underway, only 2 EW suites are necessary to be operational over the next 20 hours in order ""to detect hostile electronic threats"" and ensure full electronic protection by firing one from the fore and another from behind; this achieves a reliability below 7/18 risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"When flying forward, only 2 EW suites are required for the next 20 hours to detect and neutralize hostile electronic threats. This mission requires activation of one at each end to provide full-scale electronic protection; a relative reliability of these systems is achieved with an A/V test at this point, and its impact is estimated as 0.9 with [risk score] below 7/18.""",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Upon reaching the cruise phase, the mission requires the deployment of only 2 EW suites to detect and neutralize enemy electronic threats. By activating one suite from the fore and one fromthe rear, complete electronic protection is achieved, with a reliability level of 0.9 and achieving /risk score below 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"For this phase of movement only 2 EW suites are required to be active during the next 20 hours in order for an effective detection and response of hostile electronic threats, with one being activated at each point forward followed by one at the far end; activating one further along ensures full electronic protection, while achieving reliability below 7/18 on paper (and) a risk score within the range of 0-7/16).",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Only 2 propulsion systems are necessary to maintain maneuverability during the next 20 hours of the action station phase. To ensure balance, it's essential to activate one propelled system from the entry-level and one fromthe defense station; the ultimate reliability rating would be 0.9, but the risk score should not exceed 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Within the next 20 hours of the action station phase, only 2 propulsion systems are necessary to maintain maneuverability. To achieve a reliability rating of 0.9 and not exceed 7/18, it's essential to activate one propelled system from the entry-level and one fromthe defense station in order to ensure balance.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"To maintain maneuverability, it's crucial to have at least 2 propulsion systems in operation during the next 20 hours of the action station phase. It'll be necessary to activate one propelled system from the entry-level and one fromthe defense station to ensure balance and a reliability rating of 0.9, but my risk score should not exceed 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"For maneuverability, only 2 propulsion systems are required to remain operational during the next 20 hours of action station phase. To ensure a balance between stability and reliability, it's necessary to activate one propelled system from the entry-level and one from defense station.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"During the action station phase, there must be only 2 propulsion systems in operation to maintain maneuverability for the next 20 hours. To ensure equilibrium, it's essential that you activate one propelled system from the entry-level and one fromthe defense station to keep the balance balanced and achieve a reliability rating of 0.9 with necessary risk score below 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"To ensure maneuverability during the next 20 hours of the action station phase, only 2 propulsion systems are required to be operational. It's necessary for one entry-level and one defense station to activate each system to maintain equilibrium while maintaining a reliability rating of 0.9 with no risk score exceeding 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"The action station phase requires only 2 propulsion systems to remain operational for the next 20 hours. To maintain equilibrium, it's necessary to activate one propelled system from the entry-level and one fromthe defense station; this will help achieve a reliability rating of 99.5 with hardly any risk score below 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Over the course of the action station phase, it's necessary to have just 2 propulsion systems in operation for maneuverability. To ensure equilibrium, one must be activated from the entry-level and another onboard to maintain a balance rating of 0.9, while maintaining an overall risk score below 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"It's essential to have at least 2 propulsion systems in operation for maneuverability during the next 20 hours of the action station phase. To ensure equilibrium, it'll be necessary to activate one propelled by an entry-level engine and another from the defense plant; these two components must be operational with a reliability rating of 0.9 or higher, but their risk score should not exceed 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"In order to maintain maneuverability, it is necessary to have only 2 propulsion systems on hand for the entire next 20 hours of the action station phase. To achieve a reliability rating of 0.9 and avoiding ambiguity with n=7/18 risk score, one must activate one propelled system from the entry-level and one from defense station.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
The mission moves to the defense station phase and requires the maintenance of only 2 water desalination plants for the next 20 hours to maintain freshwater supply; one desalionation plant from the harbor and another detonated in the action station must remain active to distribute water fairly and meet the 0.9 reliability target with a risk score below 7/18.,Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Moving to the ""defense station"" stage, the mission requires only 2 water desalination plants to be operational over the next 20 hours in order to maintain freshwater supply; one desalion plant from the harbor and one detonated at the action station must remain active to distribute water fairly and meet the 0.9 reliability target with risk score below 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"As the mission moves to the defense station phase, only 2 water desalination plants will be operational within 20 hours to maintain freshwater supply; one desalisiation plant must be in operation in both the harbor and action station as part of an ensuring equitable distribution while meeting the reliability target of 0.9 with a risk score below 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"To maintain fresh water supply, the mission requires only 2 water desalination plants to be operational for the next 20 hours, with one desiliation plant from the harbor and one detonated near an action station needed, all to ensure equitable distribution and meeting the reliability target of 0.9 with under 7/18 risk score.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"After advancing to the defense station phase, this mission mandates the operation of only 2 water desalination plants over the next 20 hours to maintain freshwater supply; one desalionation plant must be in operation in the harbor and another doitly in an action station, thus guaranteeing equal distribution and meeting the objective of reliability (0.9) with risk score below 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"In order to maintain freshwater supply, the mission requires the use of only 2 water desalination plants for the next 20 hours, with one desiliation plant from the harbor and one fromthe action station required to stay operational while supplies are distributed fairly evenly and a reliability score of 0.9 with 0-7/18 risk is given.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"With the mission moving towards its second phase, which is to maintain freshwater supply, it is necessary that only 2 water desalination plants are operational for 20 hours, with one from the harbor and another fromthe action station required to remain in operation so that supplies are distributed fairly and without bias; this is consistent under the 0.9 reliability target set by UNDP's risk score below 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Moving towards the defense station phase, the mission mandates that over 20 hours only 2 water desalination plants are operational to sustain freshwater supply; one will be from the harbor and another from action station active to maintain a balance of distribution while meeting the reliability objective of 0.9 with an overall risk score below 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"When we move on to the defense station phase, it is mandated that only 2 water desalination plants be put into operation within the next 20 hours to maintain freshwater supply; one desalimination plant from the harbor and another fromthe action station must remain in operation so that all waters are distributed equally and at a risk score of 7 or less on the reliability target of 0.9 with 0.7 or more samples.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"Once it reaches its second phase, the mission mandates the operation of two water desalination plants in each hour to maintain freshwater supply. One desalion plant from the harbor and one detonatoranlage fromthe action station must be active while supplies continue at their full capacity, providing equitable distribution and meeting the reliability target (0.9) with a risk score below 7/18.",Mission,,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
