Scenario,Category,Sub - mission,Level,Action,Entity,From,Time,Location,Task Objective,Objective function,Hard Constrains,Soft Constrains (Preferences)
"While ships are scheduled to embark on their voyage, they have been ordered not only to stay in transit but also to continue with annual maintenance activities. The workshop has been assigned the responsibility of expediting maintenance work and ensuring that the ship is ready for sea within 56 hours upon notification. Adhering to the new timelines, the workshop'd work must maintain a work quality that does not exceed 9%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"It now says: ‘The ship is about to embark’, despite being in the middle of annual maintenance work.’ The task has been assigned to an immediate-update workshop which will carry out all maintenance assignments and ensure that (a) it is ready for sea within 56 hours of notification And finally, adhering to new timelines means that its work must not break down more than by 95% as on those days or so.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Ship has been ordered to sail amidst annual maintenance work and the ship must proceed with this work, ""The task is for the workshop to carry out all maintenance assignments promptly"" so that by 56 hours of notification, she will be at sea ready for departure. Adhering to new timelines means that the quality of work delivered in such cases should not exceed 9 percent.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"With annual maintenance activities in motion, however, the ship has been instructed to proceed with its voyage. The task assigned to this workshop is to ensure the vessel is ""ready for sea within 56 hours of notification"" and that it can ""deliver more than 9% of its work into service"" under the new timelines which mandate that the workshop maintain high levels of quality working within such a timeframe.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship has been instructed to sail during the annual maintenance period, during which various equipment was being used for maintenance. The workshop has also been given a deadline of two weeks to complete the maintenance and make the ship seaworthy within 48 hours of notification. To adhere to the new timelines, the workshop's work must not vary by more than 10% in quality.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The annual maintenance period has been extended to allow the ship to sail. The workshop has also been instructed to complete the maintenance work and make the vessel seaworthy within 48 hours of notification. To comply with the new timelines, the workshop must not exceed 10% of its original work.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"In accordance with the annual maintenance period, a ship must be in service while various equipment is being used to maintain its functionality. The workshop has been instructed to complete the maintenance work and make it seaworthy within 48 hours of notification. To adhere to new timelines, the workshop's work must not vary by more than 10%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"A notice was given that the ship would be sailing during the annual maintenance period, during which time it would have been used for various equipment to maintain its condition. The workshop was instructed to complete their maintenance tasks and make the vessel seaworthy within 48 hours of notification. To adhere to the new timelines, the workshop's work must not vary by more than 10% in quality.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"During the annual maintenance period, where various equipment was being used to maintain the ship, it has been ordered to sail. The workshop is instructed to complete the maintenance work and make sure that the vessel is seaworthy within 48 hours of notification. To adhere to the new timelines, the workshop must not exceed 10% deviation from their scheduled time schedules.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"To ensure the ship is seaworthy within 48 hours of warning, the annual maintenance period has been mandated. This meant that all maintenance activities were being carried out on a variety of equipment. The workshop was instructed to complete their tasks and make the vessel sea-worthy in two days. In order to comply with the new timelines, however, quality of work done by the workshop must not vary more than 10%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"It has been ordered to sail during the annual maintenance period, when various types of equipment were used for maintaining the ship; and the workshop has also been given a notice informing the vessel of its completion within 48 hours of their request that they will complete the maintenance work on schedule. To comply with the new set of timelines, the quality of work done by the workshops must not vary more than 10%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Ship is now to sail during annual maintenance period with various equipment being used for all the maintenance; ship will be seaworthy within 48 hours of notice, and work done by workshop there must not exceed 10% of its total output in order to comply with new promulgated timelines.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The vessel is mandated to depart at the end of its yearly maintenance interval, during which timeframes were being used to execute various equipment tasks. The workshop has been given an ultimatum to complete their maintenance and make the ship seaworthy within 48 hours of notification; however, to adhere new updated timelines, the quality of work done by the workshop must not vary more than 10%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"This means that the ship is to sail during this year's maintenance window - routine equipment work has been being carried out, and it has also been ordered that ""the workshop has to complete the maintenance task and be seaworthy within 48 hours of notification"" To adhere to new set of timeline requirements (for example, no more than 10% offentially for the quality of work done by workshop) as long as its sailing time remains reasonable.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The vessel has been commanded to depart during the yearly maintenance period. Within 36 hours of notification, the workshop has received orders to finish maintenance assignments and confirm the ship's suitability for sea travel. To adhere to the new schedules, however, work must not exceed 12% in deviation from the current work standards.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"During the annual maintenance period, the vessel has been instructed to depart. The workshop has received orders to complete maintenance tasks and confirm the ship's seaworthy status within 36 hours of notification. To adhere to the updated schedules, however, work must not exceed 12% deviation.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
vessel is set to leave during this annual maintenance period.’ Within 36 hours of notification the workshop has been instructed to complete maintenance tasks and confirm that it is seaworthy with.,Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"The ship is scheduled to depart amidst the annual maintenance period. Within 36 hours of notification, the workshop has been instructed to finish maintenance tasks and confirm the ship's suitability for sea travel. To adhere to the new schedules or comply with the revised work requirements, it must not differ in its work quality by more than 12%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"In the midst of the annual maintenance period, the ship has been given the all-clear to begin sailing. The workshop has received orders to complete maintenance tasks and confirm the vessel's safety within 36 hours of notification. To adhere to the new schedules, however must not exceed 12% deviation from workshop work quality in order to meet international standards.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"It has been ordered to leave the vessel in time for the annual maintenance period. Within 36 hours of receiving notice, the workshop has received instructions to complete maintenance work and confirm the ship's suitability for sea travel. To adhere to the new schedules under the current regulations (which are updated every year), the minimum work quality must not vary by more than 12%.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"While the vessel is in its annual maintenance phase, it has been towed away. The workshop has received orders to complete maintenance tasks and confirm the ship's seaworthiness within 36 hours of notification as per the new schedules. To adhere to these updated deadlines on work days, the workshop must maintain high working conditions with an error rate of no more than 12% deviation.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"He said: ‘The ship has just been put to sea during its annual maintenance period.’ It is also within 36 hours of notification that the workshop has been instructed to carry out maintenance tasks and ascertain that it is safe to say “Sailboat”.To meet these new schedules, work quality must not break the 12% minimum threshold for deviation under the latest schedule changes attesting to working conditions.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"As part of the annual maintenance period, the vessel has been given the go-ahead to depart. The workshop is required within 36 hours for its completion of maintenance work and approval by shippers if it is considered seaworthy. In order to adhere to these updated schedules, however must not exceed 12% deviation from workshop work quality.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Within 36 hours of the vessel's yearly maintenance period, it has been instructed to leave the water. The workshop has received written permission within that timeframe to finish maintenance assignments and confirm the ship'll be seaworthy by June 20th. To adhere to the new schedules, the workshop must maintain its work level without deviation by more than 12% annually.",Maintenance,,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
